연번,분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드명칭,비고
207,113,241801ATB,645301900,토피론정100밀리그램(토피라메이트)_(0.1g/1정),한림제약(주),N03AX11,topiramate,
208,113,241801ATB,649803170,토파민정(토피라메이트)_(0.1g/1정),명문제약(주),N03AX11,topiramate,
209,113,241801ATB,649503080,유니토파정(토피라메이트)_(0.1g/1정),유니메드제약(주),N03AX11,topiramate,
210,113,241801ATB,657805360,토맥스정100밀리그램(토피라메이트)_(0.1g/1정),하나제약(주),N03AX11,topiramate,
211,113,241801ATB,693901840,토파스정100밀리그램(토피라메이트)_(0.1g/1정),(주)셀트리온제약,N03AX11,topiramate,
212,113,241801ATB,652603780,토팜정(토피라메이트)_(0.1g/1정),알보젠코리아(주),N03AX11,topiramate,
213,113,241801ATB,643502960,토피라정(토피라메이트)_(0.1g/1정),한미약품(주),N03AX11,topiramate,
214,113,241801ATB,698003330,토피라펫정(토피라메이트)_(0.1g/1정),콜마파마(주),N03AX11,topiramate,
215,113,241802ACR,644704530,큐덱시서방캡슐200밀리그램(토피라메이트)_(0.2g/1캡슐),에스케이케미칼(주),N03AX11,topiramate,
216,113,241803ACH,646901430,토파맥스스프링클캡슐25밀리그램(토피라메이트)_(25mg/1캡슐),(주)한국얀센,N03AX11,topiramate,
217,113,241803ACR,644704540,큐덱시서방캡슐25밀리그램(토피라메이트)_(25mg/1캡슐),에스케이케미칼(주),N03AX11,topiramate,
218,113,241803ATB,641803110,토피리드정25밀리그램(토피라메이트)_(25mg/1정),광동제약(주),N03AX11,topiramate,
219,113,241803ATB,670601240,세티정25밀리그람(토피라메이트)_(25mg/1정),(주)휴온스,N03AX11,topiramate,
220,113,241803ATB,657200790,토피라트정25밀리그램(토피라메이트)_(25mg/1정),환인제약(주),N03AX11,topiramate,
221,113,241803ATB,643502970,토피라정25밀리그램(토피라메이트)_(25mg/1정),한미약품(주),N03AX11,topiramate,
222,113,241803ATB,649803180,토파민정25밀리그람(토피라메이트)_(25mg/1정),명문제약(주),N03AX11,topiramate,
223,113,241803ATB,627600120,피엠에스토피라메이트정25밀리그램_(25mg/1정),파마사이언스코리아(주),N03AX11,topiramate,
224,113,241803ATB,642902300,토파메드정25밀리그램(토피라메이트)_(25mg/1정),일동제약(주),N03AX11,topiramate,
225,113,241803ATB,651902140,토파메이트정25밀리그람(토피라메이트)_(25mg/1정),명인제약(주),N03AX11,topiramate,
226,113,241803ATB,646900800,토파맥스정25밀리그램(토피라메이트)_(25mg/1정),(주)한국얀센,N03AX11,topiramate,
227,113,241803ATB,645301880,토피론정25밀리그램(토피라메이트)_(25mg/1정),한림제약(주),N03AX11,topiramate,
228,113,241803ATB,649503090,유니토파정25밀리그람(토피라메이트)_(25mg/1정),유니메드제약(주),N03AX11,topiramate,
229,113,241803ATB,652604070,토팜정25밀리그람(토피라메이트)_(25mg/1정),알보젠코리아(주),N03AX11,topiramate,
230,113,241803ATB,654304940,토피렉스정25밀리그램(토피라메이트)_(25mg/1정),오스틴제약(주),N03AX11,topiramate,
231,113,241803ATB,698003320,토피라펫정25mg(토피라메이트)_(25mg/1정),콜마파마(주),N03AX11,topiramate,
232,113,241803ATB,656004630,토피메인정25밀리그램(토피라메이트)_(25mg/1정),알리코제약(주),N03AX11,topiramate,
233,113,241804ACH,646901440,토파맥스스프링클캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),(주)한국얀센,N03AX11,topiramate,
234,113,241804ACR,644704550,큐덱시서방캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),에스케이케미칼(주),N03AX11,topiramate,
235,113,241804ATB,645301890,토피론정50밀리그램(토피라메이트)_(50mg/1정),한림제약(주),N03AX11,topiramate,
236,113,246901ATE,651902390,프로막정500밀리그람(발프로산마그네슘)_(0.5g/1정),명인제약(주),N03AG01,valproic acid,
237,113,246902ATE,651902380,프로막정200밀리그람(발프로산마그네슘)_(0.2g/1정),명인제약(주),N03AG01,valproic acid,
238,113,246903ATE,651903310,프로막정300밀리그램(발프로산마그네슘)_(0.3g/1정),명인제약(주),N03AG01,valproic acid,
239,113,247001ACS,651901160,발핀연질캡슐250mg(발프로산)_(0.25g/1캡슐),명인제약(주),N03AG01,valproic acid,
240,113,247002ACS,645300680,바로인에이연질캡슐(발프로산)_(0.5g/1캡슐),한림제약(주),N03AG01,valproic acid,
241,113,247002ACS,651903980,발핀연질캡슐500mg(발프로산)_(0.5g/1캡슐),명인제약(주),N03AG01,valproic acid,
242,113,247701ATB,652100480,사브릴정500밀리그람(비가바트린)_(0.5g/1정),(주)한독,N03AG04,vigabatrin,
243,113,250601ATB,642500820,엑세그란정(조니사미드)_(0.1g/1정),동아에스티(주),N03AX15,zonisamide,
244,113,483701ATB,664000060,세나진정,한국희귀의약품센터,-,-,18년하반기작업예정
245,113,488501ATB,642003150,스타레탐정500밀리그램(레비티라세탐)_(0.5g/1정),현대약품(주),N03AX14,levetiracetam,
246,113,488501ATB,657202420,케프렙톨정500밀리그램(레비티라세탐)_(0.5g/1정),환인제약(주),N03AX14,levetiracetam,
247,113,488501ATB,642802470,레비로틴정500밀리그램(레비티라세탐)_(0.5g/1정),고려제약(주),N03AX14,levetiracetam,
248,113,488501ATB,626900020,레비티퀄정500밀리그램(레비티라세탐)_(0.5g/1정),(주)한독테바,N03AX14,levetiracetam,
249,113,488501ATB,643506440,레비라정500밀리그램(레비티라세탐)_(0.5g/1정),한미약품(주),N03AX14,levetiracetam,
250,113,488501ATB,651903800,큐팜정500밀리그램(레비티라세탐)_(0.5g/1정),명인제약(주),N03AX14,levetiracetam,
251,113,488501ATB,642506850,케피람정500밀리그램(레비티라세탐)_(0.5g/1정),동아에스티(주),N03AX14,levetiracetam,
252,113,488501ATB,642203160,레비큐어정500밀리그램(레비티라세탐)_(0.5g/1정),부광약품(주),N03AX14,levetiracetam,
253,113,488501ATB,647803740,에필라탐정500밀리그램(레비티라세탐)_(0.5g/1정),삼진제약(주),N03AX14,levetiracetam,
254,113,488501ATB,642904590,티나세탐정500밀리그램(레비티라세탐)_(0.5g/1정),일동제약(주),N03AX14,levetiracetam,
255,113,488501ATB,654100150,케프라정500밀리그램(레비티라세탐)_(0.5g/1정),한국유씨비제약(주),N03AX14,levetiracetam,
256,113,488501ATB,644703930,에피스크정500밀리그램(레비티라세탐)_(0.5g/1정),에스케이케미칼(주),N03AX14,levetiracetam,
257,113,488501ATB,693901720,레비탐정500밀리그램(레비티라세탐)_(0.5g/1정),(주)셀트리온제약,N03AX14,levetiracetam,
258,113,488501ATB,649806770,레티람정500밀리그램(레비티라세탐)_(0.5g/1정),명문제약(주),N03AX14,levetiracetam,
259,113,488501ATB,645304530,렙필정500밀리그램(레비티라세탐)_(0.5g/1정),한림제약(주),N03AX14,levetiracetam,
260,113,488501ATR,654100860,케프라엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),한국유씨비제약(주),N03AX14,levetiracetam,
261,113,488502ATB,642802460,레비로틴정250밀리그램(레비티라세탐)_(0.25g/1정),고려제약(주),N03AX14,levetiracetam,
262,113,488502ATB,643506450,레비라정250밀리그램(레비티라세탐)_(0.25g/1정),한미약품(주),N03AX14,levetiracetam,
263,113,488502ATB,657202410,케프렙톨정250밀리그램(레비티라세탐)_(0.25g/1정),환인제약(주),N03AX14,levetiracetam,
264,113,488502ATB,642506840,케피람정250밀리그램(레비티라세탐)_(0.25g/1정),동아에스티(주),N03AX14,levetiracetam,
265,113,488502ATB,651903790,큐팜정250밀리그램(레비티라세탐)_(0.25g/1정),명인제약(주),N03AX14,levetiracetam,
266,113,488502ATB,642203180,레비큐어정250밀리그램(레비티라세탐)_(0.25g/1정),부광약품(주),N03AX14,levetiracetam,
267,113,488502ATB,654100140,케프라정250밀리그램(레비티라세탐)_(0.25g/1정),한국유씨비제약(주),N03AX14,levetiracetam,
268,113,488502ATB,693901710,레비탐정250밀리그램(레비티라세탐)_(0.25g/1정),(주)셀트리온제약,N03AX14,levetiracetam,
269,113,488502ATB,626900010,레비티퀄정250밀리그램(레비티라세탐)_(0.25g/1정),(주)한독테바,N03AX14,levetiracetam,
270,113,488502ATB,649806760,레티람정250밀리그램(레비티라세탐)_(0.25g/1정),명문제약(주),N03AX14,levetiracetam,
271,113,488502ATB,645304540,렙필정250밀리그램(레비티라세탐)_(0.25g/1정),한림제약(주),N03AX14,levetiracetam,
272,113,488502ATB,644703920,에피스크정250밀리그램(레비티라세탐)_(0.25g/1정),에스케이케미칼(주),N03AX14,levetiracetam,
273,113,488502ATB,647803720,에필라탐정250밀리그램(레비티라세탐)_(0.25g/1정),삼진제약(주),N03AX14,levetiracetam,
274,113,488502ATB,642904600,티나세탐정250밀리그램(레비티라세탐)_(0.25g/1정),일동제약(주),N03AX14,levetiracetam,
275,113,488503ATB,642003160,스타레탐정1000밀리그램(레비티라세탐)_(1g/1정),현대약품(주),N03AX14,levetiracetam,
276,113,488503ATB,651903780,큐팜정1000밀리그램(레비티라세탐)_(1g/1정),명인제약(주),N03AX14,levetiracetam,
277,113,488503ATB,657202430,케프렙톨정1000밀리그램(레비티라세탐)_(1g/1정),환인제약(주),N03AX14,levetiracetam,
278,113,488503ATB,642802550,레비로틴정1000밀리그램(레비티라세탐)_(1g/1정),고려제약(주),N03AX14,levetiracetam,
279,113,488503ATB,643506430,레비라정1000밀리그램(레비티라세탐)_(1g/1정),한미약품(주),N03AX14,levetiracetam,
280,113,488503ATB,644703950,에피스크정1000밀리그램(레비티라세탐)_(1g/1정),에스케이케미칼(주),N03AX14,levetiracetam,
281,113,488503ATB,642203170,레비큐어정1000밀리그램(레비티라세탐)_(1g/1정),부광약품(주),N03AX14,levetiracetam,
282,113,488503ATB,642506830,케피람정1000밀리그램(레비티라세탐)_(1g/1정),동아에스티(주),N03AX14,levetiracetam,
283,113,488503ATB,642904610,티나세탐정1000밀리그램(레비티라세탐)_(1g/1정),일동제약(주),N03AX14,levetiracetam,
284,113,488503ATB,626900030,레비티퀄정1000밀리그램(레비티라세탐)_(1g/1정),(주)한독테바,N03AX14,levetiracetam,
285,113,488503ATB,645304520,렙필정1000밀리그램(레비티라세탐)_(1g/1정),한림제약(주),N03AX14,levetiracetam,
286,113,488503ATB,647803850,에필라탐정1000밀리그램(레비티라세탐)_(1g/1정),삼진제약(주),N03AX14,levetiracetam,
287,113,488503ATB,654100160,케프라정1000밀리그램(레비티라세탐)_(1g/1정),한국유씨비제약(주),N03AX14,levetiracetam,
288,113,488503ATB,693901730,레비탐정1000밀리그램(레비티라세탐)_(1g/1정),(주)셀트리온제약,N03AX14,levetiracetam,
289,113,488503ATB,649806750,레티람정1000밀리그램(레비티라세탐)_(1g/1정),명문제약(주),N03AX14,levetiracetam,
290,113,488505ATB,651904350,큐팜정750밀리그램(레비티라세탐)_(0.75g/1정),명인제약(주),N03AX14,levetiracetam,
291,113,488505ATB,644703940,에피스크정750밀리그램(레비티라세탐)_(0.75g/1정),에스케이케미칼(주),N03AX14,levetiracetam,
292,113,488505ATB,643506690,레비라정750밀리그램(레비티라세탐)_(0.75g/1정),한미약품(주),N03AX14,levetiracetam,
293,113,488505ATR,654100870,케프라엑스알서방정750밀리그램(레비티라세탐)_(0.75g/1정),한국유씨비제약(주),N03AX14,levetiracetam,
294,113,488530ALQ,654100132,케프라액(레비티라세탐)_(15g/150mL),한국유씨비제약(주),N03AX14,levetiracetam,
295,113,488531ALQ,651903892,큐팜액(레비티라세탐)_(30g/300mL),명인제약(주),N03AX14,levetiracetam,
296,113,509101ACH,664000220,디아코미트,한국희귀의약품센터,N03AX17,stiripentol,
297,113,509401ATB,670001180,이노베론필름코팅정100mg (루피나미드)_(0.1g/1정),(주)에스트라,N03AF03,rufinamide,
298,113,509402ATB,652105320,이노베론필름코팅정200mg (루피나미드)_(0.2g/1정),(주)한독,N03AF03,rufinamide,
299,113,509403ATB,652105310,이노베론필름코팅정400mg (루피나미드)_(0.4g/1정),(주)한독,N03AF03,rufinamide,
300,113,611702ATB,671705190,빔코사정50밀리그램(라코사미드)_(50mg/1정),한국콜마(주),N03AX18,lacosamide,
301,113,611702ATB,657202960,네오팻정50밀리그램(라코사미드)_(50mg/1정),환인제약(주),N03AX18,lacosamide,
302,113,611702ATB,651904450,라코정50mg(라코사미드)_(50mg/1정),명인제약(주),N03AX18,lacosamide,
303,113,611702ATB,642802970,라사로틴정50밀리그램(라코사미드)_(50mg/1정),고려제약(주),N03AX18,lacosamide,
304,113,611702ATB,642004040,라코팻정50밀리그램(라코사미드)_(50mg/1정),현대약품(주),N03AX18,lacosamide,
305,113,611702ATB,644704450,빔스크정50밀리그램(라코사미드)_(50mg/1정),에스케이케미칼(주),N03AX18,lacosamide,
306,113,611703ATB,671705130,빔코사정100밀리그램(라코사미드)_(0.1g/1정),한국콜마(주),N03AX18,lacosamide,
307,113,611703ATB,657202970,네오팻정100밀리그램(라코사미드)_(0.1g/1정),환인제약(주),N03AX18,lacosamide,
308,113,611703ATB,651904460,라코정100mg(라코사미드)_(0.1g/1정),명인제약(주),N03AX18,lacosamide,
309,113,611703ATB,642802960,라사로틴정100밀리그램(라코사미드)_(0.1g/1정),고려제약(주),N03AX18,lacosamide,
310,113,611703ATB,642004050,라코팻정100밀리그램(라코사미드)_(0.1g/1정),현대약품(주),N03AX18,lacosamide,
311,113,611703ATB,644704420,빔스크정100밀리그램(라코사미드)_(0.1g/1정),에스케이케미칼(주),N03AX18,lacosamide,
312,113,611704ATB,657203000,네오팻정150밀리그램(라코사미드)_(0.15g/1정),환인제약(주),N03AX18,lacosamide,
313,113,611704ATB,651904550,라코정150mg(라코사미드)_(0.15g/1정),명인제약(주),N03AX18,lacosamide,
314,113,611704ATB,644704430,빔스크정150밀리그램(라코사미드)_(0.15g/1정),에스케이케미칼(주),N03AX18,lacosamide,
315,113,611705ATB,657202990,네오팻정200밀리그램(라코사미드)_(0.2g/1정),환인제약(주),N03AX18,lacosamide,
316,113,611705ATB,651904540,라코정200mg(라코사미드)_(0.2g/1정),명인제약(주),N03AX18,lacosamide,
317,113,611705ATB,644704440,빔스크정200밀리그램(라코사미드)_(0.2g/1정),에스케이케미칼(주),N03AX18,lacosamide,
318,113,642401ATB,621100060,파이콤파필름코팅정2밀리그램(페람파넬)_(2.1mg/1정),한국에자이(주),N03AX22,perampanel,
319,113,642402ATB,621100070,파이콤파필름코팅정4밀리그램(페람파넬)_(4.2mg/1정),한국에자이(주),N03AX22,perampanel,
320,113,642403ATB,621100080,파이콤파필름코팅정6밀리그램(페람파넬)_(6.2mg/1정),한국에자이(주),N03AX22,perampanel,
321,113,642404ATB,621100100,파이콤파필름코팅정8밀리그램(페람파넬)_(8.3mg/1정),한국에자이(주),N03AX22,perampanel,
322,113,642405ATB,621100110,파이콤파필름코팅정10밀리그램(페람파넬)_(10.4mg/1정),한국에자이(주),N03AX22,perampanel,
323,113,642406ATB,621100090,파이콤파필름코팅정12밀리그램(페람파넬)_(12.5mg/1정),한국에자이(주),N03AX22,perampanel,
324,114,100901ACH,648101510,에이서캡슐(아세클로페낙)_(0.1g/1캡슐),경동제약(주),M01AB16,aceclofenac,
325,114,100901ACS,644304150,클란자에스연질캡슐(아세클로페낙)(수출명:SpeenacSoftCaps.)_(0.1g/1캡슐),한국유나이티드제약(주),M01AB16,aceclofenac,
326,114,100901ATB,648101500,"에이서정(아세클로페낙)(수출명: SEONAC, BEEOCURACIN)_(0.1g/1정)",경동제약(주),M01AB16,aceclofenac,
327,114,100901ATB,649802300,아로탈정(아세클로페낙)(수출명:아로세탈정(Arocetaltablet))_(0.1g/1정),명문제약(주),M01AB16,aceclofenac,
328,114,100901ATB,697100050,아세민정(아세클로페낙)_(0.1g/1정),(주)한국피엠지제약,M01AB16,aceclofenac,
329,114,100901ATB,643701580,아로펜정(아세클로페낙)(수출명:아로페나정)_(0.1g/1정),국제약품(주),M01AB16,aceclofenac,
330,114,100901ATB,652300640,파마킹아세클로페낙정_(0.1g/1정),(주)파마킹,M01AB16,aceclofenac,
331,114,100901ATB,693900040,셀트리온아세클로페낙정_(0.1g/1정),(주)셀트리온제약,M01AB16,aceclofenac,
332,114,100901ATB,684500990,에클로펜정(아세클로페낙)_(0.1g/1정),화일약품(주),M01AB16,aceclofenac,
333,114,100901ATB,643903550,아세펜정(아세클로페낙)_(0.1g/1정),삼일제약(주),M01AB16,aceclofenac,
334,114,100901ATB,622800200,아페락정(아세클로페낙)_(0.1g/1정),(주)마더스제약,M01AB16,aceclofenac,
335,114,100901ATB,655601230,아세로정(아세클로페낙)_(0.1g/1정),한올바이오파마(주),M01AB16,aceclofenac,
336,114,100901ATB,649001080,아세롬정100밀리그램(아세클로페낙)_(0.1g/1정),풍림무약(주),M01AB16,aceclofenac,
337,114,100901ATB,665502000,에이텍정(아세클로페낙)_(0.1g/1정),한국유니온제약(주),M01AB16,aceclofenac,
338,114,100901ATB,651201220,아세클정(아세클로페낙)_(0.1g/1정),삼천당제약(주),M01AB16,aceclofenac,
339,114,100901ATB,621801920,아페민정(아세클로페낙)_(0.1g/1정),(주)한국파비스제약,M01AB16,aceclofenac,
340,114,100901ATB,654001260,아펜탈정(아세클로페낙)_(0.1g/1정),아주약품(주),M01AB16,aceclofenac,
341,114,100901ATB,645403280,에이펙스정(아세클로페낙)_(0.1g/1정),제일약품(주),M01AB16,aceclofenac,
342,114,100901ATB,657202270,아펜탁정(아세클로페낙)_(0.1g/1정),환인제약(주),M01AB16,aceclofenac,
343,114,100901ATB,642502460,아크로펜정(아세클로페낙)_(0.1g/1정),동아에스티(주),M01AB16,aceclofenac,
344,114,100901ATB,647300800,아세클낙정(아세클로페낙)_(0.1g/1정),(주)씨트리,M01AB16,aceclofenac,
345,114,100901ATB,654700420,아세클라정(아세클로페낙)_(0.1g/1정),케이엠에스제약(주),M01AB16,aceclofenac,
346,114,100901ATB,640900550,아세클란정(아세클로페낙)_(0.1g/1정),(주)일화,M01AB16,aceclofenac,
347,114,100901ATB,662501270,아스낙정(아세클로페낙)_(0.1g/1정),(주)넥스팜코리아,M01AB16,aceclofenac,
348,114,100901ATB,696600070,일양바이오아세클로페낙정_(0.1g/1정),일양바이오팜(주),M01AB16,aceclofenac,
349,114,100901ATB,647803710,크리페낙정(아세클로페낙)_(0.1g/1정),삼진제약(주),M01AB16,aceclofenac,
350,114,100901ATB,652604210,에어펜정(아세클로페낙)_(0.1g/1정),알보젠코리아(주),M01AB16,aceclofenac,
351,114,100901ATB,643100050,뉴마탈정(아세클로페낙)_(0.1g/1정),(주)바이넥스,M01AB16,aceclofenac,
352,114,100901ATB,661604710,뉴클로페낙정(아세클로페낙)_(0.1g/1정),(주)알피바이오,M01AB16,aceclofenac,
353,114,100901ATB,694001000,대웅바이오아세클로페낙정100밀리그램_(0.1g/1정),대웅바이오(주),M01AB16,aceclofenac,
354,114,100901ATB,643202500,동성아세클로페낙정_(0.1g/1정),동성제약(주),M01AB16,aceclofenac,
